Handle,Title,Body (HTML),Vendor,Product Category,Type,Tags,Published,Option1 Name,Option1 Value,Option1 Linked To,Option2 Name,Option2 Value,Option2 Linked To,Option3 Name,Option3 Value,Option3 Linked To,Variant SKU,Variant Grams,Variant Inventory Tracker,Variant Inventory Policy,Variant Fulfillment Service,Variant Price,Variant Compare At Price,Variant Requires Shipping,Variant Taxable,Unit Price Total Measure,Unit Price Total Measure Unit,Unit Price Base Measure,Unit Price Base Measure Unit,Variant Barcode,Image Src,Image Position,Image Alt Text,Gift Card,SEO Title,SEO Description,Accessory size (product.metafields.shopify.accessory-size),Animal type (product.metafields.shopify.animal-type),Color (product.metafields.shopify.color-pattern),Compatible vehicle (product.metafields.shopify.compatible-vehicle),First aid kit components (product.metafields.shopify.first-aid-kit-components),Leash design (product.metafields.shopify.leash-design),Material (product.metafields.shopify.material),Pet control accessory features (product.metafields.shopify.pet-control-accessory-features),Complementary products (product.metafields.shopify--discovery--product_recommendation.complementary_products),Related products (product.metafields.shopify--discovery--product_recommendation.related_products),Related products settings (product.metafields.shopify--discovery--product_recommendation.related_products_display),Search product boosts (product.metafields.shopify--discovery--product_search_boost.queries),Variant Image,Variant Weight Unit,Variant Tax Code,Cost per item,Status
wireless-cat-water-fountain-3-2l-stainless-uk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0947/3022/3993/files/81WUrLrI_DL._AC_SL1500.jpg?v=1762468989,2,"Wireless Cat Water Fountain – 3.2L Stainless Steel, Battery-Operated & Quiet | HappyPawsCo UK",,,,,,,,,,,,,,,,,,,,
wireless-cat-water-fountain-3-2l-stainless-uk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0947/3022/3993/files/71FSNXwEQKL._AC_SL1500.jpg?v=1762468988,3,"Wireless Cat Water Fountain – 3.2L Stainless Steel, Battery-Operated & Quiet | HappyPawsCo UK",,,,,,,,,,,,,,,,,,,,
wireless-cat-water-fountain-3-2l-stainless-uk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0947/3022/3993/files/81Acmu1wP5L._AC_SL1500.jpg?v=1762468989,4,"Wireless Cat Water Fountain – 3.2L Stainless Steel, Battery-Operated & Quiet | HappyPawsCo UK",,,,,,,,,,,,,,,,,,,,
wireless-cat-water-fountain-3-2l-stainless-uk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0947/3022/3993/files/71tKPGaqNvL._AC_SL1500.jpg?v=1762468989,5,"Wireless Cat Water Fountain – 3.2L Stainless Steel, Battery-Operated & Quiet | HappyPawsCo UK",,,,,,,,,,,,,,,,,,,,
wireless-cat-water-fountain-3-2l-stainless-uk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0947/3022/3993/files/71Ix9Uf64EL._AC_SL1500.jpg?v=1762468989,6,"Wireless Cat Water Fountain – 3.2L Stainless Steel, Battery-Operated & Quiet | HappyPawsCo UK",,,,,,,,,,,,,,,,,,,,
wireless-cat-water-fountain-3-2l-stainless-uk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0947/3022/3993/files/710-sQbO3_L._AC_SL1500.jpg?v=1762468988,7,"Wireless Cat Water Fountain – 3.2L Stainless Steel, Battery-Operated & Quiet | HappyPawsCo UK",,,,,,,,,,,,,,,,,,,,
wireless-cat-water-fountain-3-2l-stainless-uk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0947/3022/3993/files/71TR6fo0ONL._AC_SL1500.jpg?v=1762468989,8,"Wireless Cat Water Fountain – 3.2L Stainless Steel, Battery-Operated & Quiet | HappyPawsCo UK",,,,,,,,,,,,,,,,,,,,
isofix-latch-swivel-seat-belt-tether-metal-carabiner-shock-absorb-happypawsco-uk,"ISOFIX/LATCH Swivel Seat-Belt Tether (Metal Carabiner, Shock-Absorb) | HappyPawsCo UK","<div style=""margin-top: 1em; margin-bottom: 1.5em;"">
<ul style=""list-style-type: disc; margin-left: 1.5em; line-height: 1.6;"">
<li>ISOFIX/LATCH compatible: fits modern UK vehicles.</li>
<li>Metal swivel carabiner prevents tangles and keeps movement smooth.</li>
<li>Shock-absorbing bungee reduces sudden jolts for safer, calmer rides.</li>
<li>Tough nylon webbing with reinforced stitching for daily use.</li>
<li>Adjustable length to sit, stand, or lie down without roaming.</li>
<li>Quick clip-in design—on and off in seconds.</li>
</ul>
<p style=""margin-top: 1em;""><strong>Pairs well with:</strong> <a href=""/products/reflective-no-pull-dog-harness-padded-escape-resist-metal-rings-happypawsco-uk"" style=""color: #1a73e8; text-decoration: none;"">Reflective No-Pull Dog Harness</a> for secure, twist-free travel and better control on the move.</p>
<p style=""margin-top: 0.5em; font-size: 0.9em; color: #555;"">#HappyPawsCo  #PetTravelUK  #CarTether  #DogTravel</p>
</div>",HappyPawsCo,Animals & Pet Supplies > Pet Supplies > Pet Leashes > Hands-Free Leashes,"","#CarTether, #DogHarness, #HappyPawsCo#PetTravelUK, autods-uk, dog-travel, isofix, latch, metal-hardware, seat-belt-tether, shock-absorb, swivel, uk-dispatch, uk-fast-shipping",true,Colour Name,Black,,,,,,,,9a00ce3c-09e9-445d-b322-d22e9a1b421d,4819.41893125,shopify,deny,autods-prod-lreltcwk,24.99,0.00,true,true,,,,,7445050082072,https://cdn.shopify.com/s/files/1/0947/3022/3993/files/be6e7f9889fd879b2cbfb007dc5ea0b5.jpg?v=1761935295,1,Dog car tether with ISOFIX/LATCH swivel – HappyPawsCo UK pet travel safety,false,"ISOFIX/LATCH Dog Seat-Belt Tether (Swivel, Shock-Absorb) | HappyPawsCo UK","ISOFIX/LATCH dog car tether with metal swivel and bungee shock-absorb. Secure, tangle-free travel. Fast UK dispatch.",,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0947/3022/3993/files/be6e7f9889fd879b2cbfb007dc5ea0b5.jpg?v=1761935295,oz,,9.99,active
isofix-latch-swivel-seat-belt-tether-metal-carabiner-shock-absorb-happypawsco-uk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0947/3022/3993/files/77166c0f6056018220fa1bacac1144dd.jpg?v=1761935295,2,Dog car tether with ISOFIX/LATCH swivel – HappyPawsCo UK pet travel safety,,,,,,,,,,,,,,,,,,,,
isofix-latch-swivel-seat-belt-tether-metal-carabiner-shock-absorb-happypawsco-uk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0947/3022/3993/files/61cef03d91c014ae44ce43d22cdc190a.jpg?v=1761935295,3,"ISOFIX/LATCH Swivel Seat-Belt Tether (Metal Carabiner, Shock-Absorb) | HappyPawsCo UK",,,,,,,,,,,,,,,,,,,,
isofix-latch-swivel-seat-belt-tether-metal-carabiner-shock-absorb-happypawsco-uk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0947/3022/3993/files/17760ee1032166fa3e9ed8085fd60490.jpg?v=1761935295,4,Dog car tether with ISOFIX/LATCH swivel – HappyPawsCo UK pet travel safety,,,,,,,,,,,,,,,,,,,,
isofix-latch-swivel-seat-belt-tether-metal-carabiner-shock-absorb-happypawsco-uk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0947/3022/3993/files/e3fae8cae0014025938ef3c2b8598919.jpg?v=1761935294,5,"ISOFIX/LATCH Swivel Seat-Belt Tether (Metal Carabiner, Shock-Absorb) | HappyPawsCo UK",,,,,,,,,,,,,,,,,,,,
isofix-latch-swivel-seat-belt-tether-metal-carabiner-shock-absorb-happypawsco-uk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0947/3022/3993/files/53374276684589c97cf1cc1bbac3dccf.jpg?v=1761935296,6,Dog car tether with ISOFIX/LATCH swivel – HappyPawsCo UK pet travel safety,,,,,,,,,,,,,,,,,,,,
isofix-latch-swivel-seat-belt-tether-metal-carabiner-shock-absorb-happypawsco-uk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0947/3022/3993/files/efcd23d1901e0c5929d10a56df155fcd.jpg?v=1761935295,7,"ISOFIX/LATCH Swivel Seat-Belt Tether (Metal Carabiner, Shock-Absorb) | HappyPawsCo UK",,,,,,,,,,,,,,,,,,,,
reflective-no-pull-dog-harness-padded-escape-resist-metal-rings-happypawsco-uk,"Reflective No-Pull Dog Harness (Padded, Escape-Resist, Metal Rings) | HappyPawsCo UK","<p>Walks should feel safe for both of you, not like you're being pulled down the pavement. This reflective no-pull harness spreads pressure across a padded chest panel to protect your dog's neck and spine, while the dual metal rings give you calmer, more controlled steering when they lunge or pull. The escape-resist fit and reflective webbing help keep them steady and visible on busy streets or low-light walks.</p>
<ul>
<li>
<strong>No-pull steering:</strong> front and back metal leash rings for kinder, controlled walks</li>
<li>
<strong>Reflective safety:</strong> high-visibility webbing for early mornings and darker evenings</li>
<li>
<strong>Padded comfort:</strong> cushioned chest and straps for longer outings</li>
<li>
<strong>Secure fit:</strong> escape-resist design with quick-release buckles and firm adjusters</li>
<li>
<strong>Lift-assist handle:</strong> help into the car or steadying when needed</li>
<li>
<strong>Weather-ready build:</strong> Oxford/nylon materials for daily UK use</li>
</ul>
<p>A steady, confidence-building harness for smoother walks on pavements, park paths, and everywhere in between.</p>
<p> </p>
<p style=""margin-top: 1em;""><strong>Pairs well with:</strong></p>
<ul>
<li>
<a style=""color: #1a73e8; text-decoration: none;"" href=""/products/isofix-latch-swivel-seat-belt-tether-metal-carabiner-shock-absorb-happypawsco-uk"">ISOFIX/LATCH Swivel Seat-Belt Tether</a> for safe, secure attachment to your car's ISOFIX/LATCH points.</li>
<li>
<a style=""color: #1a73e8; text-decoration: none;"" href=""/products/lite-car-seat-hammock-3-layer"">Lite 3-Layer Car Seat Hammock</a> to protect your seats and give your dog a defined travel space.</li>
</ul>",HappyPawsCo,Animals & Pet Supplies > Pet Supplies > Pet Collars & Harnesses > Harnesses,"","#CarTether, #DogHarness, #PetTravelUK, autods-uk, dog-travel, escape-resist, happypawsco, metal-rings, no-pull, padded, pet-safety, reflective, uk-dispatch, uk-fast-shipping",true,Size Name,M,,Colour Name,Green,,,,,71c898d6-fb31-4467-ae1a-615158624c0c,8221.36170625,shopify,deny,autods-prod-lreltcwk,39.99,0.00,true,true,,,,,744110956559,https://cdn.shopify.com/s/files/1/0947/3022/3993/files/Harness_updated.png?v=1761952735,1,Dalmatian wearing reflective no-pull harness – HappyPawsCo UK pet travel gear.,false,"Reflective No-Pull Dog Harness (Padded, Metal Rings) | HappyPawsCo UK","Reflective, padded, no-pull dog harness with front & back metal rings and escape-resist fit. Ideal for UK walks and travel.",,dogs,green,,,,nylon; metal,adjustable; reflective; comfort-padding; quick-release,,,,,https://cdn.shopify.com/s/files/1/0947/3022/3993/files/eee51bc8572476285251d76b68ff135c.jpg?v=1761952735,oz,,29.99,active
reflective-no-pull-dog-harness-padded-escape-resist-metal-rings-happypawsco-uk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0947/3022/3993/files/eee51bc8572476285251d76b68ff135c.jpg?v=1761952735,2,"Reflective No-Pull Dog Harness (Padded, Escape-Resist, Metal Rings) | HappyPawsCo UK",,,,,,,,,,,,,,,,,,,,
reflective-no-pull-dog-harness-padded-escape-resist-metal-rings-happypawsco-uk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0947/3022/3993/files/df8d113b2113de2ed6f5c3ea30cad60f.jpg?v=1761952735,3,"Reflective No-Pull Dog Harness (Padded, Escape-Resist, Metal Rings) | HappyPawsCo UK",,,,,,,,,,,,,,,,,,,,
reflective-no-pull-dog-harness-padded-escape-resist-metal-rings-happypawsco-uk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0947/3022/3993/files/a62a85ab67fb673f735c5f0eca054f30.jpg?v=1761941706,4,"Reflective No-Pull Dog Harness (Padded, Escape-Resist, Metal Rings) | HappyPawsCo UK",,,,,,,,,,,,,,,,,,,,
reflective-no-pull-dog-harness-padded-escape-resist-metal-rings-happypawsco-uk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0947/3022/3993/files/4061c26696a9f4a1ca4b930329230ee6.jpg?v=1761941706,5,"Reflective No-Pull Dog Harness (Padded, Escape-Resist, Metal Rings) | HappyPawsCo UK",,,,,,,,,,,,,,,,,,,,
reflective-no-pull-dog-harness-padded-escape-resist-metal-rings-happypawsco-uk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0947/3022/3993/files/41588d476c7d14bc6c2245a57c7e9153.jpg?v=1761941706,6,"Reflective No-Pull Dog Harness (Padded, Escape-Resist, Metal Rings) | HappyPawsCo UK",,,,,,,,,,,,,,,,,,,,
reflective-no-pull-dog-harness-padded-escape-resist-metal-rings-happypawsco-uk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0947/3022/3993/files/Reflective_harness_proof_-_Edited.png?v=1762020960,7,"",,,,,,,,,,,,,,,,,,,,
pro-back-seat-bridge-hard-base,"PRO Back-Seat Bridge (Hard PP Base, 8-Layer Oxford) | HappyPawsCo UK","<p>Small dogs and anxious pets sometimes slip into the rear footwell during sudden stops or when shifting around, which makes journeys more stressful for both of you. This back-seat bridge fills that gap with a sturdy hard PP base and layered Oxford construction, giving your dog a flat, secure surface to settle on while also protecting your seats from claws and wear.</p>

<ul>
<li>
<strong>Firm support:</strong> hard PP base spans the footwell for safer, flatter rides</li>
<li>
<strong>Durable build:</strong> 8-layer Oxford and foam stack stands up to claws and daily use</li>
<li>
<strong>Stable positioning:</strong> non-slip underside and anchor straps keep everything in place</li>
<li>
<strong>Extra protection:</strong> side flaps shield door panels from scuffs and mud</li>
<li>
<strong>Practical setup:</strong> cut-outs preserve seat-belt access; wipe-clean top layer</li>
<li>
<strong>Car-friendly fit:</strong> compatible with most UK cars and SUVs</li>
</ul>

<p>A secure, confidence-boosting platform that helps small or anxious pets settle comfortably on every drive.</p>
",HappyPawsCo,Animals & Pet Supplies > Pet Supplies > Vehicle Pet Barriers > Backseat Barriers,"","8-layer, autods-uk, back-seat-bridge, car-protection, hard-base, non-slip, uk-dispatch",false,Color,Black,,,,,,,,750b5ca8-12c9-4252-90ba-82be5353f819,4350.0,shopify,deny,autods-prod-lreltcwk,64.99,0.00,true,true,,,,,313099035045,https://cdn.shopify.com/s/files/1/0947/3022/3993/files/2ffbee94dc430546478f90eb14f0d3ab.jpg?v=1761590860,1,Dog on hard-base back-seat bridge – HappyPawsCo UK car travel gear,false,"Pro Back-Seat Bridge (Hard Base, 8-Layer Oxford) | HappyPawsCo UK","Hard-base back-seat bridge with 8-layer Oxford, non-slip grip and door protection. Flatter, safer rides for UK pets. Fast dispatch.",,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0947/3022/3993/files/2ffbee94dc430546478f90eb14f0d3ab.jpg?v=1761590860,g,,50.99,draft
pro-back-seat-bridge-hard-base,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0947/3022/3993/files/7d857ace5dbf34b7fe6862e1acc30cc9.jpg?v=1761590860,2,Dog on hard-base back-seat bridge – HappyPawsCo UK car travel gear,,,,,,,,,,,,,,,,,,,,
pro-back-seat-bridge-hard-base,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0947/3022/3993/files/4a98432bb3e8e1be99229c8f18c4ed43.jpg?v=1761590859,3,Dog on hard-base back-seat bridge – HappyPawsCo UK car travel gear,,,,,,,,,,,,,,,,,,,,
pro-back-seat-bridge-hard-base,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0947/3022/3993/files/76a0b8f4dc406d871bededd91b7e21dc.jpg?v=1761590860,4,Dog on hard-base back-seat bridge – HappyPawsCo UK car travel gear,,,,,,,,,,,,,,,,,,,,
pro-back-seat-bridge-hard-base,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0947/3022/3993/files/b8234268689ccfc351631348f5f6fa78.jpg?v=1761590860,5,Dog on hard-base back-seat bridge – HappyPawsCo UK car travel gear,,,,,,,,,,,,,,,,,,,,
pro-back-seat-bridge-hard-base,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0947/3022/3993/files/bc35373959f6813003e814ff2f8fc41a.jpg?v=1761590859,6,Dog on hard-base back-seat bridge – HappyPawsCo UK car travel gear,,,,,,,,,,,,,,,,,,,,
pro-back-seat-bridge-hard-base,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0947/3022/3993/files/f585d619e0e0b193024c6a8f3c3403fa.jpg?v=1761590859,7,Dog on hard-base back-seat bridge – HappyPawsCo UK car travel gear,,,,,,,,,,,,,,,,,,,,
pro-back-seat-bridge-hard-base,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0947/3022/3993/files/df94f24a5167611a1fb7cb41d13f43b9.jpg?v=1761590859,8,Dog on hard-base back-seat bridge – HappyPawsCo UK car travel gear,,,,,,,,,,,,,,,,,,,,
portable-silicone-double-dog-food-bowls-foldable-non-slip-cat-bowl-pet-travel-anti-choking-feeding-bowl-outdoor,Foldable Double Travel Bowl (Silicone) | HappyPawsCo UK,"<p>Feeding or hydrating your dog on the go shouldn’t mean carrying bulky bowls or trying to share your own bottle. This foldable silicone design gives you two compartments in one lightweight piece that clips to your lead or backpack, folds flat when you’re walking, and pops open whenever your dog needs a break.</p>

<ul>
<li>
<strong>Two-in-one convenience:</strong> separate bowls for food and water on walks or trips</li>
<li>
<strong>Space-saving design:</strong> BPA-free silicone folds down to pocket size</li>
<li>
<strong>Steady and secure:</strong> rigid rim keeps its shape and non-slip base reduces spills</li>
<li>
<strong>Easy to carry:</strong> carabiner clip attaches to your lead or bag</li>
<li>
<strong>Low-maintenance:</strong> quick-dry, easy-clean material for everyday use</li>
</ul>

<p>A simple, travel-friendly bowl that keeps mealtimes fuss-free on busy days or long drives.</p>
",HappyPawsCo,"Animals & Pet Supplies > Pet Supplies > Pet Bowls, Feeders & Waterers > Travel Bowls","","autods-uk, dog-hydration, double-bowl, foldable, silicone, travel-gear, uk-dispatch",false,Color,Gray,,,,,,,,0de87e74-4782-4aec-8c8e-368c56fe4102,250.0,shopify,deny,autods-prod-lreltcwk,24.99,0.00,true,true,,,,,7445049689657,https://cdn.shopify.com/s/files/1/0947/3022/3993/files/b9012b896507d4a79b5f9cfdf2bd92ff.jpg?v=1761590807,1,Foldable silicone double travel bowl for dogs – HappyPawsCo UK,false,,"Lightweight foldable silicone double bowl for dogs. Perfect for travel, camping & outdoor adventures. Food & water compartments, non-slip base. Fast UK dispatch.",,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0947/3022/3993/files/b9012b896507d4a79b5f9cfdf2bd92ff.jpg?v=1761590807,g,,4.53,draft
portable-silicone-double-dog-food-bowls-foldable-non-slip-cat-bowl-pet-travel-anti-choking-feeding-bowl-outdoor,,,,,,,,,Sky Blue,,,,,,,,4a1cb036-dc8c-42d8-bc5c-e340dfb16c86,250.0,shopify,deny,autods-prod-lreltcwk,24.99,0.00,true,true,,,,,744110164626,https://cdn.shopify.com/s/files/1/0947/3022/3993/files/2aefd5f9689bf484f2a11280004353cc.jpg?v=1761590808,2,Foldable silicone double travel bowl for dogs – HappyPawsCo UK,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0947/3022/3993/files/e31f647ed418ff7dc6306769ac8c0e4d.jpg?v=1761590808,g,,4.53,
portable-silicone-double-dog-food-bowls-foldable-non-slip-cat-bowl-pet-travel-anti-choking-feeding-bowl-outdoor,,,,,,,,,Purple,,,,,,,,bfa67af9-3565-4669-95ec-5cbfee46eb39,250.0,shopify,deny,autods-prod-lreltcwk,24.99,0.00,true,true,,,,,744759788016,https://cdn.shopify.com/s/files/1/0947/3022/3993/files/23cb33ea8136677b5662386266459ba5.jpg?v=1761590808,3,Foldable silicone double travel bowl for dogs – HappyPawsCo UK,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0947/3022/3993/files/5bc7299d57e5765bca17fda84b0d2d76.jpg?v=1761590807,g,,4.53,
portable-silicone-double-dog-food-bowls-foldable-non-slip-cat-bowl-pet-travel-anti-choking-feeding-bowl-outdoor,,,,,,,,,Green,,,,,,,,0f8095d9-e868-4ea6-a114-0ab04a1de9f4,250.0,shopify,deny,autods-prod-lreltcwk,24.99,0.00,true,true,,,,,313099015047,https://cdn.shopify.com/s/files/1/0947/3022/3993/files/e31f647ed418ff7dc6306769ac8c0e4d.jpg?v=1761590808,4,Foldable silicone double travel bowl for dogs – HappyPawsCo UK,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0947/3022/3993/files/96663cab89587a593067b562a9f5a444.jpg?v=1761590807,g,,4.53,
portable-silicone-double-dog-food-bowls-foldable-non-slip-cat-bowl-pet-travel-anti-choking-feeding-bowl-outdoor,,,,,,,,,Pink,,,,,,,,3fdba889-1db0-45d6-bce3-97613fb147c7,250.0,shopify,deny,autods-prod-lreltcwk,24.99,0.00,true,true,,,,,313053779749,https://cdn.shopify.com/s/files/1/0947/3022/3993/files/5bc7299d57e5765bca17fda84b0d2d76.jpg?v=1761590807,5,Foldable silicone double travel bowl for dogs – HappyPawsCo UK,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0947/3022/3993/files/15b69a8f5d45cc1742a4689e1a0a7e19.jpg?v=1761590807,g,,4.53,
portable-silicone-double-dog-food-bowls-foldable-non-slip-cat-bowl-pet-travel-anti-choking-feeding-bowl-outdoor,,,,,,,,,Purplish Red,,,,,,,,c0b14a05-3c8f-435c-afd8-6c3793a8f9ee,250.0,shopify,deny,autods-prod-lreltcwk,24.99,0.00,true,true,,,,,7445024988966,https://cdn.shopify.com/s/files/1/0947/3022/3993/files/96663cab89587a593067b562a9f5a444.jpg?v=1761590807,6,Foldable silicone double travel bowl for dogs – HappyPawsCo UK,,,,,,,,,,,,,,,,,g,,4.53,
portable-silicone-double-dog-food-bowls-foldable-non-slip-cat-bowl-pet-travel-anti-choking-feeding-bowl-outdoor,,,,,,,,,Dark Blue,,,,,,,,8bbc016a-f61b-4d8d-a70c-0f0d1a849267,250.0,shopify,deny,autods-prod-lreltcwk,24.99,0.00,true,true,,,,,313019129113,https://cdn.shopify.com/s/files/1/0947/3022/3993/files/15b69a8f5d45cc1742a4689e1a0a7e19.jpg?v=1761590807,7,Foldable silicone double travel bowl for dogs – HappyPawsCo UK,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0947/3022/3993/files/f32373b0dfceaae61357bbd72af2df58.jpg?v=1761590807,g,,4.53,
portable-silicone-double-dog-food-bowls-foldable-non-slip-cat-bowl-pet-travel-anti-choking-feeding-bowl-outdoor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0947/3022/3993/files/f32373b0dfceaae61357bbd72af2df58.jpg?v=1761590807,8,Portable Silicone Double Dog Food Bowls Foldable Non-Slip Cat Bowl Pet Travel Anti-Choking Feeding Bowl Outdoor,,,,,,,,,,,,,,,,,,,,
portable-silicone-double-dog-food-bowls-foldable-non-slip-cat-bowl-pet-travel-anti-choking-feeding-bowl-outdoor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0947/3022/3993/files/6f3f3954435122e678eb4b02f246d7be.jpg?v=1761590809,9,Portable Silicone Double Dog Food Bowls Foldable Non-Slip Cat Bowl Pet Travel Anti-Choking Feeding Bowl Outdoor,,,,,,,,,,,,,,,,,,,,
portable-silicone-double-dog-food-bowls-foldable-non-slip-cat-bowl-pet-travel-anti-choking-feeding-bowl-outdoor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0947/3022/3993/files/ef039e09ea92bb80994836852fb0ae21.jpg?v=1761590807,10,Portable Silicone Double Dog Food Bowls Foldable Non-Slip Cat Bowl Pet Travel Anti-Choking Feeding Bowl Outdoor,,,,,,,,,,,,,,,,,,,,
portable-silicone-double-dog-food-bowls-foldable-non-slip-cat-bowl-pet-travel-anti-choking-feeding-bowl-outdoor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0947/3022/3993/files/259d3317cf460a9167aa4fbd8176f9e5.jpg?v=1761590807,11,Portable Silicone Double Dog Food Bowls Foldable Non-Slip Cat Bowl Pet Travel Anti-Choking Feeding Bowl Outdoor,,,,,,,,,,,,,,,,,,,,
portable-silicone-double-dog-food-bowls-foldable-non-slip-cat-bowl-pet-travel-anti-choking-feeding-bowl-outdoor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0947/3022/3993/files/aded097da553bc733e46b40f296243e6.jpg?v=1761590807,12,Portable Silicone Double Dog Food Bowls Foldable Non-Slip Cat Bowl Pet Travel Anti-Choking Feeding Bowl Outdoor,,,,,,,,,,,,,,,,,,,,
portable-silicone-double-dog-food-bowls-foldable-non-slip-cat-bowl-pet-travel-anti-choking-feeding-bowl-outdoor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0947/3022/3993/files/e49c6572f46840f2df9e5abf7c0218da.jpg?v=1761590808,13,Portable Silicone Double Dog Food Bowls Foldable Non-Slip Cat Bowl Pet Travel Anti-Choking Feeding Bowl Outdoor,,,,,,,,,,,,,,,,,,,,
portable-silicone-double-dog-food-bowls-foldable-non-slip-cat-bowl-pet-travel-anti-choking-feeding-bowl-outdoor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0947/3022/3993/files/3e0d39547594603209f3a508dd6a05ec.jpg?v=1761590807,14,Portable Silicone Double Dog Food Bowls Foldable Non-Slip Cat Bowl Pet Travel Anti-Choking Feeding Bowl Outdoor,,,,,,,,,,,,,,,,,,,,
portable-silicone-double-dog-food-bowls-foldable-non-slip-cat-bowl-pet-travel-anti-choking-feeding-bowl-outdoor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0947/3022/3993/files/165c8f5e656a3f482aa6ea41cc5d91c3.jpg?v=1761590807,15,Portable Silicone Double Dog Food Bowls Foldable Non-Slip Cat Bowl Pet Travel Anti-Choking Feeding Bowl Outdoor,,,,,,,,,,,,,,,,,,,,
portable-silicone-double-dog-food-bowls-foldable-non-slip-cat-bowl-pet-travel-anti-choking-feeding-bowl-outdoor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0947/3022/3993/files/90ef18edb8a8c8620dd94bd2dd02843b.jpg?v=1761590807,16,Portable Silicone Double Dog Food Bowls Foldable Non-Slip Cat Bowl Pet Travel Anti-Choking Feeding Bowl Outdoor,,,,,,,,,,,,,,,,,,,,
